"paymentId";"globalPaymentId";"globalRecipientId";"globalRecipientIdx";"globalSchemeId";"amountEuro";"amountNationalCurrency";"year";"countryPayment"
3818;"LU3818";"LU87";"LU87";"LU3";7119.36;;"2009";"LU"
3819;"LU3819";"LU90";"LU90";"LU3";7120.00;;"2009";"LU"
3820;"LU3820";"LU88";"LU88";"LU3";30883.55;;"2009";"LU"
3821;"LU3821";"LU94";"LU94";"LU3";41610.30;;"2009";"LU"
3822;"LU3822";"LU92";"LU92";"LU3";40777.45;;"2009";"LU"
3823;"LU3823";"LU91";"LU91";"LU3";35910.16;;"2009";"LU"
3824;"LU3824";"LU100";"LU100";"LU3";955.20;;"2009";"LU"
3825;"LU3825";"LU104";"LU104";"LU3";505.92;;"2009";"LU"
3826;"LU3826";"LU97";"LU97";"LU3";1465.30;;"2009";"LU"
3827;"LU3827";"LU103";"LU103";"LU3";5566.17;;"2009";"LU"
3828;"LU3828";"LU106";"LU106";"LU3";8454.21;;"2009";"LU"
3829;"LU3829";"LU101";"LU101";"LU3";7209.51;;"2009";"LU"
3830;"LU3830";"LU2023";"LU2023";"LU3";17215.80;;"2009";"LU"
3831;"LU3831";"LU105";"LU105";"LU3";20452.30;;"2009";"LU"
3832;"LU3832";"LU108";"LU108";"LU3";46944.75;;"2009";"LU"
3833;"LU3833";"LU98";"LU98";"LU3";34870.43;;"2009";"LU"
3834;"LU3834";"LU107";"LU107";"LU3";32480.75;;"2009";"LU"
3835;"LU3835";"LU109";"LU109";"LU3";65224.40;;"2009";"LU"
3836;"LU3836";"LU2024";"LU2024";"LU3";429.30;;"2009";"LU"
3837;"LU3837";"LU119";"LU119";"LU3";555.20;;"2009";"LU"
3838;"LU3838";"LU115";"LU115";"LU3";632.00;;"2009";"LU"
3839;"LU3839";"LU111";"LU111";"LU3";1611.80;;"2009";"LU"
3840;"LU3840";"LU112";"LU112";"LU3";2799.40;;"2009";"LU"
3841;"LU3841";"LU125";"LU125";"LU3";2852.48;;"2009";"LU"
3842;"LU3842";"LU123";"LU123";"LU3";5280.40;;"2009";"LU"
3843;"LU3843";"LU2025";"LU2025";"LU3";4032.00;;"2009";"LU"
3844;"LU3844";"LU113";"LU113";"LU3";10903.08;;"2009";"LU"
3845;"LU3845";"LU121";"LU121";"LU3";12553.28;;"2009";"LU"
3846;"LU3846";"LU122";"LU122";"LU3";11715.75;;"2009";"LU"
3847;"LU3847";"LU110";"LU110";"LU3";18554.72;;"2009";"LU"
3848;"LU3848";"LU127";"LU127";"LU3";18822.31;;"2009";"LU"
3849;"LU3849";"LU126";"LU126";"LU3";27702.69;;"2009";"LU"
3850;"LU3850";"LU117";"LU117";"LU3";24421.35;;"2009";"LU"
3851;"LU3851";"LU2026";"LU2026";"LU3";18160.22;;"2009";"LU"
3852;"LU3852";"LU116";"LU116";"LU3";25719.90;;"2009";"LU"
3853;"LU3853";"LU120";"LU120";"LU3";107913.13;;"2009";"LU"
3854;"LU3854";"LU139";"LU139";"LU3";1198.96;;"2009";"LU"
3855;"LU3855";"LU146";"LU146";"LU3";1751.11;;"2009";"LU"
3856;"LU3856";"LU135";"LU135";"LU3";4596.52;;"2009";"LU"
3857;"LU3857";"LU132";"LU132";"LU3";12145.11;;"2009";"LU"
3858;"LU3858";"LU131";"LU131";"LU3";14772.39;;"2009";"LU"
3859;"LU3859";"LU143";"LU143";"LU3";14816.56;;"2009";"LU"
3860;"LU3860";"LU138";"LU138";"LU3";13677.86;;"2009";"LU"
3861;"LU3861";"LU133";"LU133";"LU3";22223.16;;"2009";"LU"
3862;"LU3862";"LU141";"LU141";"LU3";20354.25;;"2009";"LU"
3863;"LU3863";"LU140";"LU140";"LU3";21544.75;;"2009";"LU"
3864;"LU3864";"LU142";"LU142";"LU3";24402.88;;"2009";"LU"
3865;"LU3865";"LU134";"LU134";"LU3";18857.50;;"2009";"LU"
3866;"LU3866";"LU145";"LU145";"LU3";29144.81;;"2009";"LU"
3867;"LU3867";"LU136";"LU136";"LU3";34132.96;;"2009";"LU"
3868;"LU3868";"LU129";"LU129";"LU3";58859.97;;"2009";"LU"
3869;"LU3869";"LU137";"LU137";"LU3";116470.96;;"2009";"LU"
3870;"LU3870";"LU128";"LU128";"LU3";90074.05;;"2009";"LU"
3871;"LU3871";"LU147";"LU147";"LU3";136108.31;;"2009";"LU"
3872;"LU3872";"LU148";"LU148";"LU3";663.48;;"2009";"LU"
3873;"LU3873";"LU159";"LU159";"LU3";345.60;;"2009";"LU"
3874;"LU3874";"LU163";"LU163";"LU3";567.20;;"2009";"LU"
3875;"LU3875";"LU151";"LU151";"LU3";762.32;;"2009";"LU"
3876;"LU3876";"LU157";"LU157";"LU3";5076.08;;"2009";"LU"
3877;"LU3877";"LU152";"LU152";"LU3";18320.90;;"2009";"LU"
3878;"LU3878";"LU156";"LU156";"LU3";14207.18;;"2009";"LU"
3879;"LU3879";"LU162";"LU162";"LU3";14177.05;;"2009";"LU"
3880;"LU3880";"LU155";"LU155";"LU3";13812.11;;"2009";"LU"
3881;"LU3881";"LU158";"LU158";"LU3";20236.03;;"2009";"LU"
3882;"LU3882";"LU153";"LU153";"LU3";23152.82;;"2009";"LU"
3883;"LU3883";"LU154";"LU154";"LU3";46216.10;;"2009";"LU"
3884;"LU3884";"LU150";"LU150";"LU3";198361.04;;"2009";"LU"
3885;"LU3885";"LU167";"LU167";"LU3";828.39;;"2009";"LU"
3886;"LU3886";"LU178";"LU178";"LU3";1791.00;;"2009";"LU"
3887;"LU3887";"LU168";"LU168";"LU3";12854.52;;"2009";"LU"
3888;"LU3888";"LU2027";"LU2027";"LU3";13061.47;;"2009";"LU"
3889;"LU3889";"LU172";"LU172";"LU3";8946.00;;"2009";"LU"
3890;"LU3890";"LU176";"LU176";"LU3";18722.35;;"2009";"LU"
3891;"LU3891";"LU179";"LU179";"LU3";20449.71;;"2009";"LU"
3892;"LU3892";"LU174";"LU174";"LU3";17198.35;;"2009";"LU"
3893;"LU3893";"LU170";"LU170";"LU3";32734.04;;"2009";"LU"
3894;"LU3894";"LU2028";"LU2028";"LU3";24487.91;;"2009";"LU"
3895;"LU3895";"LU173";"LU173";"LU3";39932.19;;"2009";"LU"
3896;"LU3896";"LU2029";"LU2029";"LU3";67756.38;;"2009";"LU"
3897;"LU3897";"LU171";"LU171";"LU3";40277.86;;"2009";"LU"
3898;"LU3898";"LU175";"LU175";"LU3";37993.05;;"2009";"LU"
3899;"LU3899";"LU177";"LU177";"LU3";38303.46;;"2009";"LU"
3900;"LU3900";"LU164";"LU164";"LU3";286547.48;;"2009";"LU"
3901;"LU3901";"LU189";"LU189";"LU3";1420.85;;"2009";"LU"
3902;"LU3902";"LU196";"LU196";"LU3";9139.98;;"2009";"LU"
3903;"LU3903";"LU191";"LU191";"LU3";21219.88;;"2009";"LU"
3904;"LU3904";"LU187";"LU187";"LU3";19488.71;;"2009";"LU"
3905;"LU3905";"LU181";"LU181";"LU3";20770.71;;"2009";"LU"
3906;"LU3906";"LU193";"LU193";"LU3";15383.50;;"2009";"LU"
3907;"LU3907";"LU192";"LU192";"LU3";25304.09;;"2009";"LU"
3908;"LU3908";"LU182";"LU182";"LU3";30838.75;;"2009";"LU"
3909;"LU3909";"LU190";"LU190";"LU3";31817.88;;"2009";"LU"
3910;"LU3910";"LU195";"LU195";"LU3";29233.54;;"2009";"LU"
3911;"LU3911";"LU185";"LU185";"LU3";54996.03;;"2009";"LU"
3912;"LU3912";"LU188";"LU188";"LU3";96169.97;;"2009";"LU"
3913;"LU3913";"LU194";"LU194";"LU3";162072.91;;"2009";"LU"
3914;"LU3914";"LU221";"LU221";"LU3";2039.75;;"2009";"LU"
3915;"LU3915";"LU214";"LU214";"LU3";45.75;;"2009";"LU"
3916;"LU3916";"LU224";"LU224";"LU3";5847.62;;"2009";"LU"
3917;"LU3917";"LU215";"LU215";"LU3";4069.25;;"2009";"LU"
3918;"LU3918";"LU213";"LU213";"LU3";4443.28;;"2009";"LU"
3919;"LU3919";"LU223";"LU223";"LU3";4341.28;;"2009";"LU"
3920;"LU3920";"LU219";"LU219";"LU3";21147.28;;"2009";"LU"
3921;"LU3921";"LU208";"LU208";"LU3";13201.55;;"2009";"LU"
3922;"LU3922";"LU199";"LU199";"LU3";18688.34;;"2009";"LU"
3923;"LU3923";"LU211";"LU211";"LU3";26497.35;;"2009";"LU"
3924;"LU3924";"LU202";"LU202";"LU3";27361.88;;"2009";"LU"
3925;"LU3925";"LU225";"LU225";"LU3";27012.48;;"2009";"LU"
3926;"LU3926";"LU216";"LU216";"LU3";26170.86;;"2009";"LU"
3927;"LU3927";"LU206";"LU206";"LU3";28947.70;;"2009";"LU"
3928;"LU3928";"LU207";"LU207";"LU3";26940.00;;"2009";"LU"
3929;"LU3929";"LU220";"LU220";"LU3";20680.31;;"2009";"LU"
3930;"LU3930";"LU204";"LU204";"LU3";28306.26;;"2009";"LU"
3931;"LU3931";"LU212";"LU212";"LU3";40081.62;;"2009";"LU"
3932;"LU3932";"LU201";"LU201";"LU3";49667.00;;"2009";"LU"
3933;"LU3933";"LU2032";"LU2032";"LU3";36934.26;;"2009";"LU"
3934;"LU3934";"LU2033";"LU2033";"LU3";103987.07;;"2009";"LU"
3935;"LU3935";"LU2034";"LU2034";"LU3";82712.70;;"2009";"LU"
3936;"LU3936";"LU249";"LU249";"LU3";1957.98;;"2009";"LU"
3937;"LU3937";"LU242";"LU242";"LU3";1105.96;;"2009";"LU"
3938;"LU3938";"LU233";"LU233";"LU3";568.04;;"2009";"LU"
3939;"LU3939";"LU237";"LU237";"LU3";6567.00;;"2009";"LU"
3940;"LU3940";"LU227";"LU227";"LU3";5795.50;;"2009";"LU"
3941;"LU3941";"LU250";"LU250";"LU3";7549.05;;"2009";"LU"
3942;"LU3942";"LU254";"LU254";"LU3";9654.35;;"2009";"LU"
3943;"LU3943";"LU234";"LU234";"LU3";11550.30;;"2009";"LU"
3944;"LU3944";"LU241";"LU241";"LU3";8837.68;;"2009";"LU"
3945;"LU3945";"LU240";"LU240";"LU3";9191.22;;"2009";"LU"
3946;"LU3946";"LU2035";"LU2035";"LU3";5119.96;;"2009";"LU"
3947;"LU3947";"LU252";"LU252";"LU3";8409.35;;"2009";"LU"
3948;"LU3948";"LU247";"LU247";"LU3";11590.30;;"2009";"LU"
3949;"LU3949";"LU239";"LU239";"LU3";12053.01;;"2009";"LU"
3950;"LU3950";"LU253";"LU253";"LU3";14103.08;;"2009";"LU"
3951;"LU3951";"LU231";"LU231";"LU3";15513.96;;"2009";"LU"
3952;"LU3952";"LU236";"LU236";"LU3";22388.28;;"2009";"LU"
3953;"LU3953";"LU235";"LU235";"LU3";20839.28;;"2009";"LU"
3954;"LU3954";"LU2036";"LU2036";"LU3";38591.99;;"2009";"LU"
3955;"LU3955";"LU2037";"LU2037";"LU3";20098.25;;"2009";"LU"
3956;"LU3956";"LU245";"LU245";"LU3";19620.97;;"2009";"LU"
3957;"LU3957";"LU228";"LU228";"LU3";17559.47;;"2009";"LU"
3958;"LU3958";"LU248";"LU248";"LU3";23956.37;;"2009";"LU"
3959;"LU3959";"LU251";"LU251";"LU3";36663.26;;"2009";"LU"
3960;"LU3960";"LU2038";"LU2038";"LU3";42745.98;;"2009";"LU"
3961;"LU3961";"LU232";"LU232";"LU3";29706.69;;"2009";"LU"
3962;"LU3962";"LU2039";"LU2039";"LU3";53637.62;;"2009";"LU"
3963;"LU3963";"LU2040";"LU2040";"LU3";53952.09;;"2009";"LU"
3964;"LU3964";"LU238";"LU238";"LU3";113457.85;;"2009";"LU"
3965;"LU3965";"LU2041";"LU2041";"LU3";1161.39;;"2009";"LU"
3966;"LU3966";"LU2042";"LU2042";"LU3";187.62;;"2009";"LU"
3967;"LU3967";"LU2043";"LU2043";"LU3";2762.36;;"2009";"LU"
3968;"LU3968";"LU266";"LU266";"LU3";5672.88;;"2009";"LU"
3969;"LU3969";"LU262";"LU262";"LU3";5364.31;;"2009";"LU"
3970;"LU3970";"LU257";"LU257";"LU3";19134.39;;"2009";"LU"
3971;"LU3971";"LU264";"LU264";"LU3";16476.51;;"2009";"LU"
3972;"LU3972";"LU261";"LU261";"LU3";14133.28;;"2009";"LU"
3973;"LU3973";"LU265";"LU265";"LU3";14129.83;;"2009";"LU"
3974;"LU3974";"LU259";"LU259";"LU3";15812.83;;"2009";"LU"
3975;"LU3975";"LU256";"LU256";"LU3";23050.58;;"2009";"LU"
3976;"LU3976";"LU260";"LU260";"LU3";33292.35;;"2009";"LU"
3977;"LU3977";"LU263";"LU263";"LU3";38045.07;;"2009";"LU"
3978;"LU3978";"LU272";"LU272";"LU3";293.60;;"2009";"LU"
3979;"LU3979";"LU273";"LU273";"LU3";2898.96;;"2009";"LU"
3980;"LU3980";"LU274";"LU274";"LU3";6464.50;;"2009";"LU"
3981;"LU3981";"LU271";"LU271";"LU3";8462.75;;"2009";"LU"
3982;"LU3982";"LU269";"LU269";"LU3";27185.51;;"2009";"LU"
3983;"LU3983";"LU276";"LU276";"LU3";79809.39;;"2009";"LU"
3984;"LU3984";"LU291";"LU291";"LU3";4263.31;;"2009";"LU"
3985;"LU3985";"LU287";"LU287";"LU3";4226.72;;"2009";"LU"
3986;"LU3986";"LU294";"LU294";"LU3";6986.25;;"2009";"LU"
3987;"LU3987";"LU282";"LU282";"LU3";9137.11;;"2009";"LU"
3988;"LU3988";"LU284";"LU284";"LU3";10661.15;;"2009";"LU"
3989;"LU3989";"LU285";"LU285";"LU3";12813.00;;"2009";"LU"
3990;"LU3990";"LU293";"LU293";"LU3";11552.21;;"2009";"LU"
3991;"LU3991";"LU289";"LU289";"LU3";23943.67;;"2009";"LU"
3992;"LU3992";"LU297";"LU297";"LU3";17292.60;;"2009";"LU"
3993;"LU3993";"LU2044";"LU2044";"LU3";19983.39;;"2009";"LU"
3994;"LU3994";"LU292";"LU292";"LU3";23842.85;;"2009";"LU"
3995;"LU3995";"LU290";"LU290";"LU3";37054.51;;"2009";"LU"
3996;"LU3996";"LU283";"LU283";"LU3";32060.45;;"2009";"LU"
3997;"LU3997";"LU288";"LU288";"LU3";32202.64;;"2009";"LU"
3998;"LU3998";"LU308";"LU308";"LU3";430.72;;"2009";"LU"
3999;"LU3999";"LU301";"LU301";"LU3";7358.46;;"2009";"LU"
4000;"LU4000";"LU311";"LU311";"LU3";13786.75;;"2009";"LU"
4001;"LU4001";"LU2045";"LU2045";"LU3";11681.50;;"2009";"LU"
4002;"LU4002";"LU300";"LU300";"LU3";17158.67;;"2009";"LU"
4003;"LU4003";"LU306";"LU306";"LU3";17631.31;;"2009";"LU"
4004;"LU4004";"LU310";"LU310";"LU3";24547.82;;"2009";"LU"
4005;"LU4005";"LU299";"LU299";"LU3";20589.14;;"2009";"LU"
4006;"LU4006";"LU305";"LU305";"LU3";24676.43;;"2009";"LU"
4007;"LU4007";"LU298";"LU298";"LU3";56152.08;;"2009";"LU"
4008;"LU4008";"LU2046";"LU2046";"LU3";52960.11;;"2009";"LU"
4009;"LU4009";"LU307";"LU307";"LU3";55157.19;;"2009";"LU"
4010;"LU4010";"LU304";"LU304";"LU3";83141.70;;"2009";"LU"
4011;"LU4011";"LU302";"LU302";"LU3";276293.92;;"2009";"LU"
4012;"LU4012";"LU318";"LU318";"LU3";4438.66;;"2009";"LU"
4013;"LU4013";"LU320";"LU320";"LU3";15817.04;;"2009";"LU"
4014;"LU4014";"LU314";"LU314";"LU3";28112.42;;"2009";"LU"
4015;"LU4015";"LU2047";"LU2047";"LU3";38779.96;;"2009";"LU"
4016;"LU4016";"LU2048";"LU2048";"LU3";40587.61;;"2009";"LU"
4017;"LU4017";"LU2049";"LU2049";"LU3";60657.04;;"2009";"LU"
4018;"LU4018";"LU2050";"LU2050";"LU3";49855.74;;"2009";"LU"
4019;"LU4019";"LU317";"LU317";"LU3";95397.16;;"2009";"LU"
4020;"LU4020";"LU322";"LU322";"LU3";104522.58;;"2009";"LU"
4021;"LU4021";"LU2051";"LU2051";"LU3";280.44;;"2009";"LU"
4022;"LU4022";"LU2052";"LU2052";"LU3";418.50;;"2009";"LU"
4023;"LU4023";"LU323";"LU323";"LU3";10572.21;;"2009";"LU"
4024;"LU4024";"LU325";"LU325";"LU3";40752.42;;"2009";"LU"
4025;"LU4025";"LU324";"LU324";"LU3";45503.61;;"2009";"LU"
4026;"LU4026";"LU333";"LU333";"LU3";429.77;;"2009";"LU"
4027;"LU4027";"LU338";"LU338";"LU3";16.50;;"2009";"LU"
4028;"LU4028";"LU330";"LU330";"LU3";2589.97;;"2009";"LU"
4029;"LU4029";"LU349";"LU349";"LU3";3916.51;;"2009";"LU"
4030;"LU4030";"LU351";"LU351";"LU3";3144.90;;"2009";"LU"
4031;"LU4031";"LU328";"LU328";"LU3";4812.20;;"2009";"LU"
4032;"LU4032";"LU344";"LU344";"LU3";5756.60;;"2009";"LU"
4033;"LU4033";"LU346";"LU346";"LU3";10384.31;;"2009";"LU"
4034;"LU4034";"LU343";"LU343";"LU3";10156.81;;"2009";"LU"
4035;"LU4035";"LU329";"LU329";"LU3";13112.18;;"2009";"LU"
4036;"LU4036";"LU327";"LU327";"LU3";11406.73;;"2009";"LU"
4037;"LU4037";"LU340";"LU340";"LU3";14073.59;;"2009";"LU"
4038;"LU4038";"LU331";"LU331";"LU3";16898.22;;"2009";"LU"
4039;"LU4039";"LU345";"LU345";"LU3";18381.75;;"2009";"LU"
4040;"LU4040";"LU347";"LU347";"LU3";22190.87;;"2009";"LU"
4041;"LU4041";"LU326";"LU326";"LU3";18530.43;;"2009";"LU"
4042;"LU4042";"LU350";"LU350";"LU3";16328.26;;"2009";"LU"
4043;"LU4043";"LU341";"LU341";"LU3";25553.50;;"2009";"LU"
4044;"LU4044";"LU332";"LU332";"LU3";19248.75;;"2009";"LU"
4045;"LU4045";"LU337";"LU337";"LU3";25918.71;;"2009";"LU"
4046;"LU4046";"LU2053";"LU2053";"LU3";26119.63;;"2009";"LU"
4047;"LU4047";"LU335";"LU335";"LU3";34041.92;;"2009";"LU"
4048;"LU4048";"LU348";"LU348";"LU3";51888.00;;"2009";"LU"
4049;"LU4049";"LU2054";"LU2054";"LU3";38421.47;;"2009";"LU"
4050;"LU4050";"LU334";"LU334";"LU3";87883.26;;"2009";"LU"
4051;"LU4051";"LU355";"LU355";"LU3";5329.80;;"2009";"LU"
4052;"LU4052";"LU358";"LU358";"LU3";24099.87;;"2009";"LU"
4053;"LU4053";"LU353";"LU353";"LU3";22930.25;;"2009";"LU"
4054;"LU4054";"LU357";"LU357";"LU3";20564.37;;"2009";"LU"
4055;"LU4055";"LU360";"LU360";"LU3";45052.35;;"2009";"LU"
4056;"LU4056";"LU359";"LU359";"LU3";98905.83;;"2009";"LU"
4057;"LU4057";"LU352";"LU352";"LU3";57139.27;;"2009";"LU"
4058;"LU4058";"LU369";"LU369";"LU3";3601.26;;"2009";"LU"
4059;"LU4059";"LU367";"LU367";"LU3";1881.25;;"2009";"LU"
4060;"LU4060";"LU372";"LU372";"LU3";2412.48;;"2009";"LU"
4061;"LU4061";"LU363";"LU363";"LU3";3903.00;;"2009";"LU"
4062;"LU4062";"LU366";"LU366";"LU3";7541.06;;"2009";"LU"
4063;"LU4063";"LU377";"LU377";"LU3";11379.26;;"2009";"LU"
4064;"LU4064";"LU364";"LU364";"LU3";9376.51;;"2009";"LU"
4065;"LU4065";"LU370";"LU370";"LU3";20637.77;;"2009";"LU"
4066;"LU4066";"LU2055";"LU2055";"LU3";17852.71;;"2009";"LU"
4067;"LU4067";"LU361";"LU361";"LU3";22763.94;;"2009";"LU"
4068;"LU4068";"LU362";"LU362";"LU3";24395.48;;"2009";"LU"
4069;"LU4069";"LU375";"LU375";"LU3";30241.74;;"2009";"LU"
4070;"LU4070";"LU376";"LU376";"LU3";31770.83;;"2009";"LU"
4071;"LU4071";"LU368";"LU368";"LU3";31044.45;;"2009";"LU"
4072;"LU4072";"LU374";"LU374";"LU3";24606.16;;"2009";"LU"
4073;"LU4073";"LU378";"LU378";"LU3";38070.63;;"2009";"LU"
4074;"LU4074";"LU371";"LU371";"LU3";234403.28;;"2009";"LU"
4075;"LU4075";"LU398";"LU398";"LU3";1803.86;;"2009";"LU"
4076;"LU4076";"LU399";"LU399";"LU3";945.72;;"2009";"LU"
4077;"LU4077";"LU402";"LU402";"LU3";250.24;;"2009";"LU"
4078;"LU4078";"LU391";"LU391";"LU3";873.62;;"2009";"LU"
4079;"LU4079";"LU390";"LU390";"LU3";472.09;;"2009";"LU"
4080;"LU4080";"LU2056";"LU2056";"LU3";2834.87;;"2009";"LU"
4081;"LU4081";"LU389";"LU389";"LU3";520.50;;"2009";"LU"
4082;"LU4082";"LU383";"LU383";"LU3";1945.55;;"2009";"LU"
4083;"LU4083";"LU396";"LU396";"LU3";5413.28;;"2009";"LU"
4084;"LU4084";"LU380";"LU380";"LU3";10400.40;;"2009";"LU"
4085;"LU4085";"LU395";"LU395";"LU3";12438.42;;"2009";"LU"
4086;"LU4086";"LU2058";"LU2058";"LU3";9201.00;;"2009";"LU"
4087;"LU4087";"LU382";"LU382";"LU3";15952.50;;"2009";"LU"
4088;"LU4088";"LU393";"LU393";"LU3";14631.81;;"2009";"LU"
4089;"LU4089";"LU386";"LU386";"LU3";20731.09;;"2009";"LU"
4090;"LU4090";"LU397";"LU397";"LU3";29113.93;;"2009";"LU"
4091;"LU4091";"LU401";"LU401";"LU3";24311.99;;"2009";"LU"
4092;"LU4092";"LU385";"LU385";"LU3";38417.93;;"2009";"LU"
4093;"LU4093";"LU400";"LU400";"LU3";29976.60;;"2009";"LU"
4094;"LU4094";"LU394";"LU394";"LU3";41465.96;;"2009";"LU"
4095;"LU4095";"LU2059";"LU2059";"LU3";73066.45;;"2009";"LU"
4096;"LU4096";"LU379";"LU379";"LU3";33479.87;;"2009";"LU"
4097;"LU4097";"LU387";"LU387";"LU3";29433.03;;"2009";"LU"
4098;"LU4098";"LU388";"LU388";"LU3";181160.92;;"2009";"LU"
4099;"LU4099";"LU408";"LU408";"LU3";1795.00;;"2009";"LU"
4100;"LU4100";"LU405";"LU405";"LU3";2317.92;;"2009";"LU"
4101;"LU4101";"LU2060";"LU2060";"LU3";1413.97;;"2009";"LU"
4102;"LU4102";"LU407";"LU407";"LU3";298.40;;"2009";"LU"
4103;"LU4103";"LU2061";"LU2061";"LU3";560.00;;"2009";"LU"
4104;"LU4104";"LU404";"LU404";"LU3";1974.49;;"2009";"LU"
4105;"LU4105";"LU2062";"LU2062";"LU3";28316.25;;"2009";"LU"
4106;"LU4106";"LU409";"LU409";"LU3";28207.35;;"2009";"LU"
4107;"LU4107";"LU2063";"LU2063";"LU3";26627.07;;"2009";"LU"
4108;"LU4108";"LU412";"LU412";"LU3";2294.40;;"2009";"LU"
4109;"LU4109";"LU410";"LU410";"LU3";1020.03;;"2009";"LU"
4110;"LU4110";"LU414";"LU414";"LU3";18915.41;;"2009";"LU"
4111;"LU4111";"LU413";"LU413";"LU3";50992.50;;"2009";"LU"
4112;"LU4112";"LU411";"LU411";"LU3";34670.78;;"2009";"LU"
4113;"LU4113";"LU427";"LU427";"LU3";6326.40;;"2009";"LU"
4114;"LU4114";"LU415";"LU415";"LU3";6577.92;;"2009";"LU"
4115;"LU4115";"LU419";"LU419";"LU3";22315.76;;"2009";"LU"
4116;"LU4116";"LU421";"LU421";"LU3";15056.15;;"2009";"LU"
4117;"LU4117";"LU428";"LU428";"LU3";17347.93;;"2009";"LU"
4118;"LU4118";"LU417";"LU417";"LU3";18516.91;;"2009";"LU"
4119;"LU4119";"LU429";"LU429";"LU3";24074.37;;"2009";"LU"
4120;"LU4120";"LU426";"LU426";"LU3";26882.91;;"2009";"LU"
4121;"LU4121";"LU422";"LU422";"LU3";29985.10;;"2009";"LU"
4122;"LU4122";"LU425";"LU425";"LU3";72034.01;;"2009";"LU"
4123;"LU4123";"LU430";"LU430";"LU3";42433.23;;"2009";"LU"
4124;"LU4124";"LU418";"LU418";"LU3";99232.94;;"2009";"LU"
4125;"LU4125";"LU420";"LU420";"LU3";110558.04;;"2009";"LU"
4126;"LU4126";"LU434";"LU434";"LU3";20522.39;;"2009";"LU"
4127;"LU4127";"LU435";"LU435";"LU3";30063.32;;"2009";"LU"
4128;"LU4128";"LU436";"LU436";"LU3";51812.29;;"2009";"LU"
4129;"LU4129";"LU437";"LU437";"LU3";64419.44;;"2009";"LU"
4130;"LU4130";"LU443";"LU443";"LU3";17754.40;;"2009";"LU"
4131;"LU4131";"LU442";"LU442";"LU3";16725.01;;"2009";"LU"
4132;"LU4132";"LU441";"LU441";"LU3";22284.33;;"2009";"LU"
4133;"LU4133";"LU446";"LU446";"LU3";33921.90;;"2009";"LU"
4134;"LU4134";"LU2066";"LU2066";"LU3";75370.65;;"2009";"LU"
4135;"LU4135";"LU448";"LU448";"LU3";368.72;;"2009";"LU"
4136;"LU4136";"LU469";"LU469";"LU3";901.20;;"2009";"LU"
4137;"LU4137";"LU2067";"LU2067";"LU3";4528.30;;"2009";"LU"
4138;"LU4138";"LU2068";"LU2068";"LU3";15967.11;;"2009";"LU"
4139;"LU4139";"LU449";"LU449";"LU3";22681.72;;"2009";"LU"
4140;"LU4140";"LU452";"LU452";"LU3";15015.65;;"2009";"LU"
4141;"LU4141";"LU457";"LU457";"LU3";24782.44;;"2009";"LU"
4142;"LU4142";"LU466";"LU466";"LU3";23366.42;;"2009";"LU"
4143;"LU4143";"LU458";"LU458";"LU3";18228.67;;"2009";"LU"
4144;"LU4144";"LU459";"LU459";"LU3";21249.53;;"2009";"LU"
4145;"LU4145";"LU2069";"LU2069";"LU3";21037.87;;"2009";"LU"
4146;"LU4146";"LU461";"LU461";"LU3";41039.74;;"2009";"LU"
4147;"LU4147";"LU451";"LU451";"LU3";31229.05;;"2009";"LU"
4148;"LU4148";"LU2070";"LU2070";"LU3";40984.90;;"2009";"LU"
4149;"LU4149";"LU456";"LU456";"LU3";37477.72;;"2009";"LU"
4150;"LU4150";"LU462";"LU462";"LU3";48271.48;;"2009";"LU"
4151;"LU4151";"LU470";"LU470";"LU3";75543.11;;"2009";"LU"
4152;"LU4152";"LU2071";"LU2071";"LU3";48278.20;;"2009";"LU"
4153;"LU4153";"LU471";"LU471";"LU3";108113.81;;"2009";"LU"
4154;"LU4154";"LU465";"LU465";"LU3";58848.94;;"2009";"LU"
4155;"LU4155";"LU464";"LU464";"LU3";116105.32;;"2009";"LU"
4156;"LU4156";"LU455";"LU455";"LU3";64374.85;;"2009";"LU"
4157;"LU4157";"LU491";"LU491";"LU3";465.60;;"2009";"LU"
4158;"LU4158";"LU490";"LU490";"LU3";247.20;;"2009";"LU"
4159;"LU4159";"LU489";"LU489";"LU3";647.96;;"2009";"LU"
4160;"LU4160";"LU2073";"LU2073";"LU3";17551.75;;"2009";"LU"
4161;"LU4161";"LU484";"LU484";"LU3";15099.93;;"2009";"LU"
4162;"LU4162";"LU485";"LU485";"LU3";17852.43;;"2009";"LU"
4163;"LU4163";"LU486";"LU486";"LU3";20267.63;;"2009";"LU"
4164;"LU4164";"LU475";"LU475";"LU3";20423.31;;"2009";"LU"
4165;"LU4165";"LU487";"LU487";"LU3";18818.00;;"2009";"LU"
4166;"LU4166";"LU483";"LU483";"LU3";26648.67;;"2009";"LU"
4167;"LU4167";"LU480";"LU480";"LU3";21132.40;;"2009";"LU"
4168;"LU4168";"LU493";"LU493";"LU3";21123.10;;"2009";"LU"
4169;"LU4169";"LU488";"LU488";"LU3";27022.40;;"2009";"LU"
4170;"LU4170";"LU477";"LU477";"LU3";23244.77;;"2009";"LU"
4171;"LU4171";"LU481";"LU481";"LU3";39006.96;;"2009";"LU"
4172;"LU4172";"LU474";"LU474";"LU3";35196.89;;"2009";"LU"
